29	2013-02-14 17:12:23.558236	257	gops_subtract_1	1.0.0	258	cshl_awk_tool		input		f
68	2013-02-18 16:19:54.594018	414	Count1	1.0.0	415	barchart_gnuplot	1.0.0	input		f
72	2013-02-18 16:20:12.895885	426	Count1	1.0.0	427	barchart_gnuplot	1.0.0	input		f
73	2013-02-18 16:20:13.555792	428			429	Count1	1.0.0	input		f
75	2013-02-18 16:20:31.044314	436	Count1		437	barchart_gnuplot		input		f
77	2013-02-18 16:21:03.192545	442			443	Count1	1.0.0	input		f
78	2013-02-18 16:21:08.694696	446	Count1	1.0.0	447	barchart_gnuplot	1.0.0	input		f
81	2013-02-18 16:22:05.263452	465			466	addValue	1.0.0	input		f
81	2013-02-18 16:22:05.263452	473	Count1	1.0.0	474	barchart_gnuplot	1.0.0	input		f
82	2013-02-18 16:22:53.575364	475			476	CONVERTER_interval_to_bedstrict_0	1.0.0	input1		f
82	2013-02-18 16:22:53.575364	483	gops_intersect_1	1.0.0	487	Count1	1.0.0	input		f
82	2013-02-18 16:22:53.575364	484	cshl_find_and_replace	1.0.0	485	CONVERTER_interval_to_bed_0	1.0.0	input1		f
82	2013-02-18 16:22:53.575364	485	CONVERTER_interval_to_bed_0	1.0.0	486	CONVERTER_interval_to_bedstrict_0	1.0.0	input1		f
83	2013-02-18 19:10:57.849837	491			490	gops_intersect_1	1.0.0	input1		f
83	2013-02-18 19:10:57.849837	492	Count1	1.0.0	493	barchart_gnuplot	1.0.0	input		f
95	2013-02-20 10:03:57.051528	671			672	gops_intersect_1	1.0.0	input1		f
95	2013-02-20 10:03:57.051528	672	gops_intersect_1	1.0.0	674	Count1	1.0.0	input		f
95	2013-02-20 10:03:57.051528	673			672	gops_intersect_1	1.0.0	input2		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		t
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	702			701	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	input_type|input_control_file1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		t
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	706	get_flanks1	1.0.0	705	cshl_awk_tool	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		t
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
97	2013-02-20 10:11:21.312214	714	tab2fasta	1.1.0	715	meme_meme	1.0.0	input1		f
103	2013-02-20 15:32:48.88623	758	Count1		759	barchart_gnuplot		input		f
106	2013-02-20 15:46:49.517326	815	cshl_awk_tool	1.0.0	814	gops_subtract_1	1.0.0	input1		f
106	2013-02-20 15:46:49.517326	818	gops_intersect_1	1.0.0	819	Extract genomic DNA 1	2.2.2	input		f
106	2013-02-20 15:46:49.517326	820			819	Extract genomic DNA 1	2.2.2	seq_source|ref_file		f
106	2013-02-20 15:46:49.517326	829	tab2fasta	1.1.0	830	meme_meme	1.0.0	input1		f
106	2013-02-20 15:46:49.517326	831	Show beginning1	1.0.0	832	tab2fasta	1.1.0	input		f
109	2013-02-20 15:49:31.204856	883			887	gops_subtract_1		input2		f
109	2013-02-20 15:49:31.204856	885	get_flanks1		884	gops_intersect_1		input1		f
109	2013-02-20 15:49:31.204856	886			885	get_flanks1		input		f
109	2013-02-20 15:49:31.204856	889			888	Extract genomic DNA 1		seq_source|ref_file		f
110	2013-02-20 15:54:37.727971	900			904	gops_intersect_1	1.0.0	input2		f
110	2013-02-20 15:54:37.727971	909	tab2fasta	1.1.0	910	meme_meme	1.0.0	input1		f
110	2013-02-20 15:54:37.727971	911	Count1	1.0.0	912	barchart_gnuplot	1.0.0	input		f
111	2013-02-20 15:51:04.30932	917	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1		919	cshl_awk_tool		input1		f
111	2013-02-20 15:51:04.30932	927	Extract genomic DNA 1		929	fasta2tab		input		f
111	2013-02-20 15:51:04.30932	931	tab2fasta		932	meme_meme		input1		f
111	2013-02-20 15:51:04.30932	933	Count1		934	barchart_gnuplot		input		f
112	2013-02-20 15:51:07.651354	942			943	gops_intersect_1		input2		f
112	2013-02-20 15:51:07.651354	945			946	get_flanks1		input		f
112	2013-02-20 15:51:07.651354	954	Extract genomic DNA 1		956	fasta2tab		input		f
112	2013-02-20 15:51:07.651354	957	Show beginning1		958	tab2fasta		input		f
113	2013-02-20 15:52:58.393987	960			961	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1		input_type|input_control_file1		f
113	2013-02-20 15:52:58.393987	967			968	gops_intersect_1		input2		f
113	2013-02-20 15:52:58.393987	969	get_flanks1		971	gops_subtract_1		input2		f
113	2013-02-20 15:52:58.393987	969	get_flanks1		968	gops_intersect_1		input1		f
113	2013-02-20 15:52:58.393987	981	tab2fasta		982	meme_meme		input1		f
114	2013-02-20 15:58:02.038058	991	gops_intersect_1		996	Count1		input		f
114	2013-02-20 15:58:02.038058	1002	tab2fasta		1004	meme_meme		input1		f
115	2013-02-20 16:00:31.769485	1009	gops_subtract_1	1.0.0	1027	Count1	1.0.0	input		f
115	2013-02-20 16:00:31.769485	1011	get_flanks1	1.0.0	1010	cshl_awk_tool	1.0.0	input1		f
115	2013-02-20 16:00:31.769485	1015			1016	Extract genomic DNA 1	2.2.2	seq_source|ref_file		f
115	2013-02-20 16:00:31.769485	1016	Extract genomic DNA 1	2.2.2	1017	fasta2tab	1.1.0	input		f
115	2013-02-20 16:00:31.769485	1023	tab2fasta	1.1.0	1024	meme_meme	1.0.0	input1		f
116	2013-02-20 16:00:35.86685	1036			1035	get_flanks1	1.0.0	input		f
117	2013-02-20 16:00:38.424512	1056	cshl_awk_tool	1.0.0	1061	gops_intersect_1	1.0.0	input2		f
117	2013-02-20 16:00:38.424512	1059	get_flanks1	1.0.0	1058	cshl_awk_tool	1.0.0	input1		f
117	2013-02-20 16:00:38.424512	1061	gops_intersect_1	1.0.0	1062	Extract genomic DNA 1	2.2.2	input		f
117	2013-02-20 16:00:38.424512	1062	Extract genomic DNA 1	2.2.2	1069	fasta2tab	1.1.0	input		f
117	2013-02-20 16:00:38.424512	1067	tab2fasta	1.1.0	1068	meme_meme	1.0.0	input1		f
117	2013-02-20 16:00:38.424512	1071	tab2fasta	1.1.0	1072	meme_meme	1.0.0	input1		f
118	2013-02-20 16:00:41.164416	1086	Extract genomic DNA 1	2.2.2	1093	fasta2tab	1.1.0	input		f
118	2013-02-20 16:00:41.164416	1088	Extract genomic DNA 1	2.2.2	1089	fasta2tab	1.1.0	input		f
118	2013-02-20 16:00:41.164416	1099	Count1	1.0.0	1100	barchart_gnuplot	1.0.0	input		f
119	2013-02-20 16:01:27.668685	1102	toolshed.g2.bx.psu.edu/repos/ryo-tas/macs14/peakcalling_macs14/1.4.1	1.4.1	1104	cshl_awk_tool	1.0.0	input1		f
119	2013-02-20 16:01:27.668685	1105	gops_subtract_1	1.0.0	1123	Count1	1.0.0	input		f
120	2013-02-20 16:02:14.837251	1133	gops_intersect_1	1.0.0	1145	Count1	1.0.0	input		f
120	2013-02-20 16:02:14.837251	1138	Show beginning1	1.0.0	1139	tab2fasta	1.1.0	input		f
120	2013-02-20 16:02:14.837251	1142	Show beginning1	1.0.0	1143	tab2fasta	1.1.0	input		f
120	2013-02-20 16:02:14.837251	1145	Count1	1.0.0	1146	barchart_gnuplot	1.0.0	input		f
121	2013-02-20 16:06:38.061269	1160	Extract genomic DNA 1	2.2.2	1161	fasta2tab	1.1.0	input		f
121	2013-02-20 16:06:38.061269	1161	fasta2tab	1.1.0	1162	Show beginning1	1.0.0	input		f
121	2013-02-20 16:06:38.061269	1165	fasta2tab	1.1.0	1166	Show beginning1	1.0.0	input		f
121	2013-02-20 16:06:38.061269	1167	tab2fasta	1.1.0	1168	meme_meme	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		f
124	2013-02-21 16:53:39.311832	1265	Cut1	1.0.1	1298	Paste1	1.0.0	input1		t
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		f
124	2013-02-21 16:53:39.311832	1277	addValue	1.0.0	1264	cat1	1.0.0	queries_2|input2		t
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1278	Filter1	1.1.0	1284	Summary_Statistics1	1.1.0	input		t
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1279	gops_coverage_1	1.0.0	1281	Filter1	1.1.0	input		t
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		f
124	2013-02-21 16:53:39.311832	1281	Filter1	1.1.0	1288	Summary_Statistics1	1.1.0	input		t
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		f
124	2013-02-21 16:53:39.311832	1296	Cut1	1.0.1	1274	Paste1	1.0.0	input2		t
125	2013-02-21 16:55:57.528529	1318			1310	bedtools_intersectBed		intype|inputBed		f
127	2013-02-22 13:15:51.672248	1339	cshl_awk_tool	1.0.0	1341	cshl_uniq_tool	1.0.0	input		t
127	2013-02-22 13:15:51.672248	1343			1334	toolshed.g2.bx.psu.edu/repos/aaronquinlan/bedtools/bedtools_intersectbed_bam/0.1.0	0.1.0	intype|inputBed		t
130	2013-02-22 13:55:54.540144	1369	cat1	1.0.0	1368	barchart_gnuplot	1.0.0	input		f
131	2013-02-22 14:30:37.480574	1382	gops_intersect_1		1387	Cut1		input		f
139	2013-02-22 18:45:58.848119	1474	Extract genomic DNA 1	2.2.2	1473	fasta2tab	1.1.0	input		f
141	2013-02-22 18:57:52.477224	1490	gops_intersect_1	1.0.0	1489	cshl_uniq_tool	1.0.0	input		f
142	2013-02-25 10:04:06.458871	1498	Cut1	1.0.1	1535	Paste1	1.0.0	input2		f
142	2013-02-25 10:04:06.458871	1513	Filter1	1.1.0	1522	Summary_Statistics1	1.1.0	input		f
142	2013-02-25 10:04:06.458871	1517	addValue	1.0.0	1494	cat1	1.0.0	input1		f
142	2013-02-25 10:04:06.458871	1533	Add_a_column1	1.1.0	1516	addValue	1.0.0	input		f
148	2013-03-17 21:43:16.622634	1604			1615	Filter1	1.1.0	input		f
148	2013-03-17 21:43:16.622634	1604			1611	Filter1	1.1.0	input		f
148	2013-03-17 21:43:16.622634	1607	Filter1	1.1.0	1606	Paste1	1.0.0	input2		f
148	2013-03-17 21:43:16.622634	1614	Paste1	1.0.0	1616	Paste1	1.0.0	input1		f
148	2013-03-17 21:43:16.622634	1624	Paste1	1.0.0	1626	Paste1	1.0.0	input1		f
148	2013-03-17 21:43:16.622634	1625	Filter1	1.1.0	1624	Paste1	1.0.0	input2		f
